NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR
060155712077,0601557,Aspire Junior Collegiate Academy,06,6724 S. Alameda St.,Huntington Park,CA,90255,06,06037,Los Angeles County,21,33.978062,-118.23423,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06033,2019-2020
060156211906,0601562,Mission View Public,06,26334 Citrus St.,Santa Clarita,CA,91355,06,06037,Los Angeles County,21,34.41583,-118.552781,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06038,06021,2019-2020
060156411339,0601564,North Valley Military Institute College Preparatory Academy,06,12105 Allegheny St.,Sun Valley,CA,91352,06,06037,Los Angeles County,11,34.235666,-118.396665,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060156510989,0601565,Nova Academy Early College High,06,500 W. Santa Ana Blvd.,Santa Ana,CA,92701,06,06059,Orange County,11,33.747442,-117.872867,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06034,2019-2020
060156613838,0601566,Valiant Academy of Los Angeles,06,32248 Crown Valley Rd.,Acton,CA,93510,06,06037,Los Angeles County,42,34.472708,-118.196768,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
060156812766,0601568,Alliance Ted K. Tajima High,06,1552 W. Rockwood St.,Los Angeles,CA,90026,06,06037,Los Angeles County,11,34.063542,-118.261557,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060156914098,0601569,WISH Academy High,06,7400 W. Manchester Ave.,Los Angeles,CA,90045,06,06037,Los Angeles County,11,33.95771,-118.428941,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06026,2019-2020
060157111631,0601571,New Village Girls Academy,06,147 N. Occidental Blvd.,Los Angeles,CA,90026,06,06037,Los Angeles County,11,34.07133,-118.279501,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060157213099,0601572,Alliance Alice M. Baxter College-Ready High,06,461 W. 9th St.,San Pedro,CA,90731,06,06037,Los Angeles County,11,33.73578,-118.287061,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06070,06035,2019-2020
060157307522,0601573,Watts Learning Center,06,310 W. 95th St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.94981,-118.278821,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06064,06030,2019-2020
060157514313,0601575,TEACH Prep Mildred S. Cunningham & Edith H. Morris Elem,06,8505 S. W.ern Ave.,Los Angeles,CA,90047,06,06037,Los Angeles County,11,33.96068,-118.309341,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060157908070,0601579,Opportunities for Learning - Santa Clarita,06,27616 Newhall Ranch Rd.,Valencia,CA,91355,06,06037,Los Angeles County,21,34.43793,-118.564541,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06038,06021,2019-2020
060158010865,0601580,CHAMPS - Charter HS of Arts-Multimedia & Performing,06,6842 Van Nuys Blvd.,Van Nuys,CA,91405,06,06037,Los Angeles County,11,34.19512,-118.447521,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
060158410837,0601584,PUC Lakeview Charter Academy,06,11465 Kagel Canyon St.,Lake View Terrace,CA,91342,06,06037,Los Angeles County,11,34.280299,-118.381669,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060158612641,0601586,Valley Charter Elementary,06,16514 Nordhoff St.,North Hills,CA,91343,06,06037,Los Angeles County,11,34.23471,-118.492151,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
060158913273,0601589,Alliance College-Ready Middle Academy 8,06,113 S. Rowan Ave.,Los Angeles,CA,90063,06,06037,Los Angeles County,21,34.03546,-118.187311,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
060159313860,0601593,Clear Passage Educational Center,06,1471 MLK Jr. Ave.,Long Beach,CA,90813,06,06037,Los Angeles County,11,33.78454,-118.180981,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0647,06070,06033,2019-2020
060159403333,0601594,Santa Monica Boulevard Community Charter,06,1022 N. Van Ness Ave.,Los Angeles,CA,90038,06,06037,Los Angeles County,11,34.08955,-118.315391,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06053,06024,2019-2020
060159602857,0601596,Birmingham Community Charter High,06,17000 Haynes St.,Lake Balboa,CA,91406,06,06037,Los Angeles County,11,34.19025,-118.504351,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06046,06027,2019-2020
060159910869,0601599,ISANA Nascent Academy,06,3417 W. Jefferson Blvd.,Los Angeles,CA,90018,06,06037,Los Angeles County,11,34.02587,-118.333431,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060160513705,0601605,Family First Charter,06,12500 Ramona Ave.,Hawthorne,CA,90250,06,06037,Los Angeles County,21,33.919095,-118.356642,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060161114040,0601611,Orange County Workforce Innovation High,06,505 N. Euclid St.,Anaheim,CA,92801,06,06059,Orange County,11,33.837954,-117.94188,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06029,2019-2020
060161214144,0601612,LA's Promise Charter High #1,06,1755 W. 52nd St.,Los Angeles,CA,90062,06,06037,Los Angeles County,11,33.99531,-118.308701,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060161313872,0601613,Fenton STEM Acad: Elem Center for Sci Tech Engr and Math,06,8926 Sunland Blvd.,Sun Valley,CA,91352,06,06037,Los Angeles County,11,34.23147,-118.366201,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06039,06025,2019-2020
060161711328,0601617,Lennox Mathematics Science and Technology Academy,06,11036 Hawthorne Blvd.,Lennox,CA,90304,06,06037,Los Angeles County,21,33.93531,-118.351941,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060162000001,0601620,Aloha Elementary,06,11737 E. 214th St.,Lakewood,CA,90715,06,06037,Los Angeles County,21,33.8356,-118.0832,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000002,0601620,Artesia High,06,12108 E. Del Amo Blvd.,Lakewood,CA,90715,06,06037,Los Angeles County,21,33.8451,-118.0731,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000004,0601620,Bragg Elementary,06,11501 Bos St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8556,-118.0891,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000005,0601620,Burbank (Luther) Elementary,06,17711 Roseton Ave.,Artesia,CA,90701,06,06037,Los Angeles County,21,33.8702,-118.0878,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000007,0601620,Carmenita Middle,06,13435 E. 166th St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8812,-118.0461,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000008,0601620,Carver (Charles J.) Elementary,06,19200 E. Ely St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8561,-118.0686,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000009,0601620,Cerritos Elementary,06,13600 E. 183rd St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8656,-118.0411,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000010,0601620,Cerritos High,06,12500 E. 183rd St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.865,-118.0651,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000011,0601620,Elliott (William F) Elementary,06,18415 Cortner Ave.,Artesia,CA,90703,06,06037,Los Angeles County,21,33.8649,-118.0704,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000012,0601620,Ross (Faye) Middle,06,17707 Elaine Ave.,Artesia,CA,90701,06,06037,Los Angeles County,21,33.8702,-118.0778,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000013,0601620,Furgeson (Venn W.) Elementary,06,22215 Elaine Ave.,Hawaiian Gardens,CA,90716,06,06037,Los Angeles County,21,33.8263,-118.0766,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000014,0601620,Gahr (Richard) High,06,11111 Artesia Blvd.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8736,-118.0944,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000015,0601620,Gonsalves (Joe A.) Elementary,06,13650 Park St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8782,-118.0415,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000016,0601620,Haskell (Pliny Fisk) Middle,06,11525 Del Amo Blvd.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8465,-118.088,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000017,0601620,Hawaiian Elementary,06,12350 E. 226th St.,Hawaiian Gardens,CA,90716,06,06037,Los Angeles County,21,33.8235,-118.0669,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000018,0601620,Juarez (Benito) Elementary,06,11939 Aclare St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.875,-118.0779,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000019,0601620,Kennedy (John F.) Elementary,06,17500 Belshire Ave.,Artesia,CA,90701,06,06037,Los Angeles County,21,33.8721,-118.0703,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000020,0601620,Fedde (Pharis F.) Middle,06,21409 S. Elaine Ave.,Hawaiian Gardens,CA,90716,06,06037,Los Angeles County,21,33.8347,-118.0774,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000021,0601620,Leal (Frank C.) Elementary,06,12920 Droxford St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8608,-118.056,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000022,0601620,Melbourne (Ella P.) Elementary,06,21314 Claretta Ave.,Lakewood,CA,90715,06,06037,Los Angeles County,21,33.8361,-118.067,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000023,0601620,Niemes (John H.) Elementary,06,16715 Jersey Ave.,Artesia,CA,90701,06,06037,Los Angeles County,21,33.8791,-118.0864,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000024,0601620,Nixon (Patricia) Elementary,06,19600 Jacob Ave.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8523,-118.076,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000025,0601620,Palms Elementary,06,12445 E. 207th St.,Lakewood,CA,90715,06,06037,Los Angeles County,21,33.8432,-118.067,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000026,0601620,Stowers(Cecil B.) Elementary,06,13350 Beach St.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8757,-118.0478,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000027,0601620,Tetzlaff (Martin B.) Middle,06,12351 E. Del Amo Blvd.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8478,-118.0682,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000028,0601620,Tracy (Wilbur) High (Continuation),06,12222 Cuesta Dr.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8784,-118.0716,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000029,0601620,Whitney (Gretchen) High,06,16800 Shoemaker Ave.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.878,-118.0544,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162000030,0601620,Willow Elementary,06,11733 E. 205th St.,Lakewood,CA,90715,06,06037,Los Angeles County,21,33.8445,-118.0825,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06032,2019-2020
060162000031,0601620,Wittmann (Helen) Elementary,06,16801 Yvette Ave.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.8778,-118.058,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162010232,0601620,ABC Secondary (Alternative),06,16534 S. Carmenita Rd.,Cerritos,CA,90703,06,06037,Los Angeles County,21,33.881,-118.0455,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06058,06032,2019-2020
060162412935,0601624,Animo Legacy Charter Middle,06,12226 S. W.ern Ave.,Los Angeles,CA,90047,06,06037,Los Angeles County,21,33.921033,-118.308616,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060163012695,0601630,Magnolia Science Academy Bell,06,6411 Orchard Ave.,Bell,CA,90201,06,06037,Los Angeles County,21,33.97895,-118.199591,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
060163313704,0601633,College Bridge Academy,06,1827 E. 103rd St.,Los Angeles,CA,90007,06,06037,Los Angeles County,11,33.943484,-118.239873,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06064,06035,2019-2020
060164913787,0601649,Animo Mae Jemison Charter Middle,06,12700 Avalon Blvd.,Los Angeles,CA,90061,06,06037,Los Angeles County,21,33.91754,-118.264041,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06064,06035,2019-2020
060165113967,0601651,California Collegiate Charter,06,5101 S. W.ern Ave.,Los Angeles,CA,90062,06,06037,Los Angeles County,11,33.996712,-118.30947,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060165214109,0601652,Gabriella Charter 2,06,3736 Trinity St.,Los Angeles,CA,90011,06,06037,Los Angeles County,11,34.01295,-118.268501,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060165413597,0601654,Alliance Virgil Roberts Leadership Academy,06,2941 W. 70th St.,Los Angeles,CA,90043,06,06037,Los Angeles County,11,33.97707,-118.325721,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06062,06030,2019-2020
060165711636,0601657,Animo Jackie Robinson High,06,3500 S. Hill St.,Los Angeles,CA,90007,06,06037,Los Angeles County,11,34.017318,-118.275298,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060165812905,0601658,Animo Ellen Ochoa Charter Middle,06,4360 Dozier St.,Los Angeles,CA,90022,06,06037,Los Angeles County,21,34.041202,-118.17166,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
060165913536,0601659,Optimist Charter,06,6957 N. Figueroa St.,Los Angeles,CA,90042,06,06037,Los Angeles County,11,34.12833,-118.188481,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060166610871,0601666,Alliance Collins Family College-Ready High,06,2071 Saturn Ave.,Huntington Park,CA,90255,06,06037,Los Angeles County,21,33.97742,-118.234121,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06033,2019-2020
060166712634,0601667,Aspire Pacific Academy,06,2565 58th St.,Huntington Park,CA,90255,06,06037,Los Angeles County,21,33.990468,-118.225848,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06053,06033,2019-2020
060166813899,0601668,The City,06,5753 Obama Blvd.,Los Angeles,CA,90016,06,06037,Los Angeles County,11,34.022,-118.371282,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060167214001,0601672,Oxford Preparatory Academy - Saddleback Valley,06,22882 Loumont Dr.,Lake Forest,CA,92630,06,06059,Orange County,21,33.62878,-117.700481,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
060167812360,0601678,Magnolia Science Academy 4,06,11330 W. Graham Pl. B-9,Los Angeles,CA,90064,06,06037,Los Angeles County,11,34.029926,-118.434795,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060167912510,0601679,Valor Academy Middle,06,9034 Burnet Ave.,North Hills,CA,91343,06,06037,Los Angeles County,11,34.23468,-118.462641,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
060168113829,0601681,SIATech Academy South,06,501 S. Boyle Ave.,Los Angeles,CA,90033,06,06037,Los Angeles County,11,34.04137,-118.220201,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
060168312119,0601683,Lifeline Education Charter,06,225 S. Santa Fe Ave.,Compton,CA,90221,06,06037,Los Angeles County,21,33.89463,-118.216071,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06064,06035,2019-2020
060168410829,0601684,High Tech LA,06,17111 Victory Blvd.,Lake Balboa,CA,91406,06,06037,Los Angeles County,11,34.187261,-118.506195,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06046,06027,2019-2020
060169012342,0601690,Alliance Leichtman-Levine Family Foundation Env Sci High,06,2930 Fletcher Dr.,Los Angeles,CA,90065,06,06037,Los Angeles County,11,34.11359,-118.246471,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060169311308,0601693,KIPP Academy of Opportunity,06,8500 S. Figueroa St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.96106,-118.282271,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06059,06030,2019-2020
060169411634,0601694,Alliance Jack H. Skirball Middle,06,603 E. 115th St.,Los Angeles,CA,90059,06,06037,Los Angeles County,11,33.930271,-118.26495,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06064,06030,2019-2020
060169507533,0601695,San Jose Charter Academy,06,2021 W. Alwood St.,West Covina,CA,91790,06,06037,Los Angeles County,21,34.06251,-117.959591,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0632,06048,06022,2019-2020
060169614242,0601696,KIPP Compton Community,06,13305 S. San Pedro St.,Los Angeles,CA,90061,06,06037,Los Angeles County,21,33.911106,-118.271082,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06064,06035,2019-2020
060169912491,0601699,Watts Learning Center Charter Middle,06,8800 S. San Pedro St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.95715,-118.268761,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06059,06030,2019-2020
060170211931,0601702,Global Education Academy,06,4141 S. Figueroa St.,Los Angeles,CA,90037,06,06037,Los Angeles County,11,34.00838,-118.282971,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060170610524,0601706,Magnolia Science Academy,06,18238 Sherman Way,Reseda,CA,91335,06,06037,Los Angeles County,11,34.20072,-118.530521,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
